row_id,day_hour,ip,no_put,no_post,no_head
2723,01-24-2019 14,31.56.96.110,82,59,71
2724,01-24-2019 14,207.46.13.163,62,29,2
2725,01-24-2019 14,207.46.13.174,0,30,52
2726,01-24-2019 14,5.112.52.313,0,11,12
2727,01-24-2019 14,51.15.15.113,18,0,0
2728,01-24-2019 14,40.77.167.188,20,21,53
2729,01-24-2019 14,89.199.193.310,0,0,4
2730,01-24-2019 14,54.36.148.77,0,8,0
2731,01-24-2019 14,2.179.141.157,5,4,45
2732,01-24-2019 14,5.160.157.79,18,0,14
2733,01-24-2019 14,204.18.198.307,22,7,53
2734,01-24-2019 14,5.62.206.308,0,0,4
2735,01-24-2019 14,66.111.54.308,114,119,104
2736,01-24-2019 14,54.36.149.100,0,1,0
2737,01-24-2019 14,54.36.148.291,0,0,7
2738,01-24-2019 14,66.249.66.150,47,41,49
2739,01-24-2019 14,46.224.77.91,0,5,40
2740,01-24-2019 14,54.36.148.176,0,9,0
2741,01-24-2019 14,5.209.200.277,52,126,86
2742,01-24-2019 14,17.58.102.102,2,4,0
2743,01-24-2019 14,54.36.149.151,0,0,4
2744,01-24-2019 14,34.247.132.112,2,0,0
2745,01-24-2019 14,54.36.148.76,0,2,0
2746,01-24-2019 14,5.78.180.134,0,2,0
2747,01-24-2019 14,173.249.54.126,22,43,0
2748,01-24-2019 14,104.194.24.92,14,0,0
2749,01-24-2019 14,157.55.39.304,10,0,29
2750,01-24-2019 14,2.177.12.199,45,25,46
2751,01-24-2019 14,5.78.198.111,102,86,16
2752,01-24-2019 14,2.185.221.138,1,0,0
2753,01-24-2019 14,178.253.33.110,1,17,8
2754,01-24-2019 14,54.36.149.117,10,0,0
2755,01-24-2019 14,66.249.66.253,108,79,97
2756,01-24-2019 14,54.36.148.146,0,6,0
2757,01-24-2019 14,91.99.72.74,35,38,33
2758,01-24-2019 14,5.211.97.98,65,145,160
2759,01-24-2019 14,66.249.64.125,0,0,11
2760,01-24-2019 15,5.78.198.112,36,79,47
2761,01-24-2019 15,54.36.149.77,16,0,0
2762,01-24-2019 15,34.247.132.113,0,12,0
2763,01-24-2019 15,54.36.149.101,0,2,0
2764,01-24-2019 15,54.36.148.221,0,0,2
2765,01-24-2019 15,66.111.54.309,109,107,177
2766,01-24-2019 15,54.36.148.78,0,5,0
2767,01-24-2019 15,5.112.52.314,21,0,1
2768,01-24-2019 15,54.36.149.95,0,0,16
2769,01-24-2019 15,207.46.13.164,4,4,31
2770,01-24-2019 15,54.36.148.77,1,0,0
2771,01-24-2019 15,17.58.102.103,0,0,32
2772,01-24-2019 15,54.36.149.130,0,10,0
2773,01-24-2019 15,66.249.66.151,33,64,77
2774,01-24-2019 15,2.179.141.158,15,2,27
2775,01-24-2019 15,204.18.198.308,127,32,15
2776,01-24-2019 15,178.253.33.111,0,7,83
2777,01-24-2019 15,54.36.149.152,0,0,7
2778,01-24-2019 15,54.36.148.70,3,0,0
2779,01-24-2019 15,157.55.39.305,17,10,3
2780,01-24-2019 15,89.199.193.311,4,0,0
2781,01-24-2019 15,54.36.149.118,1,0,0
2782,01-24-2019 15,54.36.148.92,0,0,13
2783,01-24-2019 15,46.224.77.92,24,22,4
2784,01-24-2019 15,172.20.2.234,0,3,0
2785,01-24-2019 15,54.36.148.147,0,4,0
2786,01-24-2019 15,54.36.148.292,0,0,3
2787,01-24-2019 15,173.249.54.127,25,30,24
2788,01-24-2019 15,66.249.64.126,0,13,0
2789,01-24-2019 15,104.194.24.93,0,0,2
2790,01-24-2019 15,5.160.157.80,4,7,0
2791,01-24-2019 15,207.46.13.196,29,26,29
2792,01-24-2019 15,5.78.180.135,0,6,0
2793,01-24-2019 15,5.211.97.99,102,59,184
2794,01-24-2019 15,54.36.149.123,0,5,0
2795,01-24-2019 15,2.177.12.200,118,13,57
2796,01-24-2019 15,51.15.15.114,12,0,5
2797,01-24-2019 15,66.249.66.254,119,124,45
2798,01-24-2019 15,91.99.72.75,55,71,57
2799,01-24-2019 15,2.185.221.139,0,0,13
2800,01-24-2019 15,207.46.13.175,58,13,20
2801,01-24-2019 15,5.62.206.309,0,0,25
2802,01-24-2019 15,54.36.148.177,13,0,0
2803,01-24-2019 15,5.209.200.278,60,108,81
2804,01-24-2019 15,31.56.96.111,64,105,38
2805,01-24-2019 15,40.77.167.189,4,57,63
2806,01-24-2019 16,5.211.97.100,138,117,128
2807,01-24-2019 16,66.249.66.255,121,61,172
2808,01-24-2019 16,46.224.77.93,1,2,29
2809,01-24-2019 16,91.99.72.76,141,47,29
2810,01-24-2019 16,54.36.149.102,0,0,2
2811,01-24-2019 16,54.36.148.93,0,0,2
2812,01-24-2019 16,54.36.148.78,1,0,0
2813,01-24-2019 16,54.36.149.119,0,0,1
2814,01-24-2019 16,54.36.148.178,0,0,2
2815,01-24-2019 16,54.36.148.148,0,19,0
2816,01-24-2019 16,66.111.54.310,56,146,252
2817,01-24-2019 16,17.58.102.104,0,3,2
2818,01-24-2019 16,54.36.148.222,0,0,17
2819,01-24-2019 16,54.36.149.131,0,2,0
2820,01-24-2019 16,54.36.148.79,0,0,2
2821,01-24-2019 16,54.36.149.78,31,0,0
2822,01-24-2019 16,54.36.148.71,3,0,0
2823,01-24-2019 16,204.18.198.309,15,21,69
2824,01-24-2019 16,2.179.141.159,1,37,13
2825,01-24-2019 16,54.36.149.124,0,6,0
2826,01-24-2019 16,5.62.206.310,10,0,0
2827,01-24-2019 16,172.20.2.235,7,0,0
2828,01-24-2019 16,5.112.52.315,0,12,10
2829,01-24-2019 16,157.55.39.306,7,0,17
2830,01-24-2019 16,207.46.13.176,57,29,5
2831,01-24-2019 16,89.199.193.312,0,24,0
2832,01-24-2019 16,104.194.24.94,0,7,0
2833,01-24-2019 16,51.15.15.115,0,5,2
2834,01-24-2019 16,5.209.200.279,51,76,52
2835,01-24-2019 16,40.77.167.190,23,82,9
2836,01-24-2019 16,207.46.13.197,13,59,66
2837,01-24-2019 16,54.36.149.153,0,0,4
2838,01-24-2019 16,5.78.180.136,0,0,5
2839,01-24-2019 16,34.247.132.114,6,0,0
2840,01-24-2019 16,207.46.13.165,0,28,35
2841,01-24-2019 16,54.36.149.96,0,0,4
2842,01-24-2019 16,173.249.54.128,39,3,33
2843,01-24-2019 16,5.160.157.81,12,0,0
2844,01-24-2019 16,5.78.198.113,77,57,57
2845,01-24-2019 16,66.249.64.127,0,14,0
2846,01-24-2019 16,2.185.221.140,0,10,0
2847,01-24-2019 16,178.253.33.112,23,4,40
2848,01-24-2019 16,66.249.66.152,33,127,48
2849,01-24-2019 16,2.177.12.201,141,86,33
2850,01-24-2019 16,54.36.148.293,0,0,42
2851,01-24-2019 16,31.56.96.112,87,48,82
2852,01-24-2019 17,5.112.52.316,21,0,0
2853,01-24-2019 17,54.36.149.125,5,0,0
2854,01-24-2019 17,17.58.102.105,48,5,0
2855,01-24-2019 17,54.36.149.120,0,26,0
2856,01-24-2019 17,157.55.39.307,13,13,0
2857,01-24-2019 17,54.36.149.132,0,0,15
2858,01-24-2019 17,54.36.148.149,13,0,0
2859,01-24-2019 17,54.36.149.79,0,13,0
2860,01-24-2019 17,54.36.149.103,0,0,8
2861,01-24-2019 17,54.36.148.80,23,0,0
2862,01-24-2019 17,91.99.72.77,53,59,69
2863,01-24-2019 17,2.177.12.202,174,19,17
2864,01-24-2019 17,5.160.157.82,13,0,0
2865,01-24-2019 17,46.224.77.94,1,11,22
2866,01-24-2019 17,54.36.149.97,2,0,0
2867,01-24-2019 17,66.249.64.128,6,0,0
2868,01-24-2019 17,207.46.13.177,5,11,65
2869,01-24-2019 17,104.194.24.95,0,9,0
2870,01-24-2019 17,54.36.148.79,0,3,0
2871,01-24-2019 17,2.179.141.160,31,40,35
2872,01-24-2019 17,5.62.206.311,0,0,12
2873,01-24-2019 17,89.199.193.313,0,0,11
2874,01-24-2019 17,173.249.54.129,20,6,25
2875,01-24-2019 17,40.77.167.191,47,22,70
2876,01-24-2019 17,172.20.2.236,1,0,0
2877,01-24-2019 17,54.36.148.223,0,6,0
2878,01-24-2019 17,66.249.66.256,109,134,71
2879,01-24-2019 17,207.46.13.166,10,18,10
2880,01-24-2019 17,5.78.198.114,43,61,14
2881,01-24-2019 17,5.211.97.101,146,120,96
2882,01-24-2019 17,54.36.148.72,0,2,0
2883,01-24-2019 17,31.56.96.113,57,129,40
2884,01-24-2019 17,51.15.15.116,0,33,0
2885,01-24-2019 17,5.209.200.280,46,52,83
2886,01-24-2019 17,34.247.132.115,12,0,0
2887,01-24-2019 17,54.36.148.94,0,0,6
2888,01-24-2019 17,5.78.180.137,2,0,0
2889,01-24-2019 17,66.111.54.311,78,51,193
2890,01-24-2019 17,178.253.33.113,12,25,10
2891,01-24-2019 17,54.36.148.294,0,20,0
2892,01-24-2019 17,2.185.221.141,0,5,0
2893,01-24-2019 17,204.18.198.310,25,31,14
2894,01-24-2019 17,54.36.149.154,0,16,0
2895,01-24-2019 17,66.249.66.153,68,20,58
2896,01-24-2019 17,207.46.13.198,38,17,88
2897,01-24-2019 17,54.36.148.179,24,0,0
2898,01-24-2019 18,173.249.54.130,63,66,5
2899,01-24-2019 18,66.249.64.129,2,0,0
2900,01-24-2019 18,54.36.148.150,0,2,0
2901,01-24-2019 18,204.18.198.311,55,34,21
2902,01-24-2019 18,46.224.77.95,13,18,0
2903,01-24-2019 18,54.36.149.98,0,25,0
2904,01-24-2019 18,5.209.200.281,111,59,56
2905,01-24-2019 18,54.36.148.95,6,0,0
2906,01-24-2019 18,66.249.66.154,62,64,107
2907,01-24-2019 18,178.253.33.114,10,33,1
2908,01-24-2019 18,91.99.72.78,146,33,19
2909,01-24-2019 18,104.194.24.96,0,0,33
2910,01-24-2019 18,157.55.39.308,0,4,48
2911,01-24-2019 18,2.177.12.203,89,72,79
2912,01-24-2019 18,31.56.96.114,93,20,96
2913,01-24-2019 18,54.36.149.80,0,3,0
2914,01-24-2019 18,207.46.13.178,32,24,7
2915,01-24-2019 18,2.179.141.161,1,8,35
2916,01-24-2019 18,54.36.149.104,0,0,20
2917,01-24-2019 18,172.20.2.237,0,3,0
2918,01-24-2019 18,54.36.148.295,0,1,0
2919,01-24-2019 18,54.36.149.121,0,0,8
2920,01-24-2019 18,54.36.149.155,0,9,0
2921,01-24-2019 18,17.58.102.106,17,0,6
2922,01-24-2019 18,66.249.66.257,141,161,73
2923,01-24-2019 18,5.211.97.102,170,147,109
2924,01-24-2019 18,40.77.167.192,4,14,70
2925,01-24-2019 18,5.160.157.83,23,0,11
2926,01-24-2019 18,54.36.148.180,2,0,0
2927,01-24-2019 18,54.36.149.133,0,5,0
2928,01-24-2019 18,89.199.193.314,0,3,0
2929,01-24-2019 18,207.46.13.199,47,32,45
2930,01-24-2019 18,207.46.13.167,3,47,31
2931,01-24-2019 18,5.78.180.138,0,0,24
2932,01-24-2019 18,34.247.132.116,0,5,0
2933,01-24-2019 18,5.78.198.115,56,34,53
2934,01-24-2019 18,66.111.54.312,113,72,127
2935,01-24-2019 18,54.36.148.224,9,0,0
2936,01-24-2019 18,51.15.15.117,0,0,13
2937,01-24-2019 18,54.36.148.73,0,0,12
2938,01-24-2019 18,5.62.206.312,2,0,0
2939,01-24-2019 18,54.36.148.80,0,6,0
2940,01-24-2019 18,54.36.149.126,7,0,0
2941,01-24-2019 18,2.185.221.142,0,0,5
2942,01-24-2019 18,54.36.148.81,0,0,2
2943,01-24-2019 18,5.112.52.317,25,7,0
2944,01-24-2019 19,66.249.64.130,12,0,0
2945,01-24-2019 19,54.36.148.225,0,4,0
2946,01-24-2019 19,54.36.148.151,16,0,0
2947,01-24-2019 19,54.36.148.82,1,0,0
2948,01-24-2019 19,54.36.148.181,0,2,0
2949,01-24-2019 19,54.36.148.74,0,0,12
2950,01-24-2019 19,5.211.97.103,130,140,109
2951,01-24-2019 19,54.36.149.81,8,0,0
2952,01-24-2019 19,54.36.149.127,0,0,9
2953,01-24-2019 19,51.15.15.118,2,0,16
2954,01-24-2019 19,17.58.102.107,18,20,14
2955,01-24-2019 19,2.179.141.162,20,7,16
2956,01-24-2019 19,173.249.54.131,5,2,73
2957,01-24-2019 19,5.62.206.313,0,0,2
2958,01-24-2019 19,178.253.33.115,45,4,9
2959,01-24-2019 19,5.112.52.318,0,19,0
2960,01-24-2019 19,54.36.149.99,2,0,0
2961,01-24-2019 19,207.46.13.179,9,6,15
2962,01-24-2019 19,5.78.180.139,0,40,0
2963,01-24-2019 19,54.36.148.296,6,0,0
2964,01-24-2019 19,91.99.72.79,26,38,94
2965,01-24-2019 19,89.199.193.315,0,0,4
2966,01-24-2019 19,54.36.149.156,16,0,0
2967,01-24-2019 19,207.46.13.200,61,52,18
2968,01-24-2019 19,34.247.132.117,0,32,0
2969,01-24-2019 19,40.77.167.193,73,8,68
2970,01-24-2019 19,54.36.149.122,0,0,12
2971,01-24-2019 19,54.36.149.134,0,11,0
2972,01-24-2019 19,104.194.24.97,0,36,0
2973,01-24-2019 19,66.249.66.155,46,110,167
2974,01-24-2019 19,54.36.149.105,0,0,2
2975,01-24-2019 19,207.46.13.168,17,61,2
2976,01-24-2019 19,2.177.12.204,81,107,70
2977,01-24-2019 19,46.224.77.96,26,10,0
2978,01-24-2019 19,66.111.54.313,97,156,162
2979,01-24-2019 19,157.55.39.309,23,41,0
2980,01-24-2019 19,2.185.221.143,0,0,8
2981,01-24-2019 19,5.160.157.84,0,6,16
2982,01-24-2019 19,54.36.148.81,0,6,0
2983,01-24-2019 19,31.56.96.115,42,95,71
2984,01-24-2019 19,66.249.66.258,129,104,76
2985,01-24-2019 19,5.78.198.116,37,63,100
2986,01-24-2019 19,204.18.198.312,8,21,85
2987,01-24-2019 19,172.20.2.238,0,0,6
2988,01-24-2019 19,5.209.200.282,81,93,122
2989,01-24-2019 19,54.36.148.96,7,0,0
2990,01-24-2019 20,207.46.13.180,97,12,0
2991,01-24-2019 20,54.36.148.83,0,0,28
2992,01-24-2019 20,5.211.97.104,140,162,125
2993,01-24-2019 20,54.36.148.82,0,0,2
2994,01-24-2019 20,54.36.149.82,0,0,3
2995,01-24-2019 20,66.249.66.259,172,105,102
2996,01-24-2019 20,2.177.12.205,40,51,90
2997,01-24-2019 20,207.46.13.169,28,41,13
2998,01-24-2019 20,2.185.221.144,0,1,0
2999,01-24-2019 20,54.36.148.75,20,0,0
3000,01-24-2019 20,5.112.52.319,1,0,1
3001,01-24-2019 20,2.179.141.163,2,2,80
3002,01-24-2019 20,54.36.148.97,0,0,1
3003,01-24-2019 20,54.36.149.100,0,0,8
3004,01-24-2019 20,54.36.149.157,0,12,0
3005,01-24-2019 20,5.62.206.314,41,0,0
3006,01-24-2019 20,17.58.102.108,58,3,0
3007,01-24-2019 20,40.77.167.194,50,5,74
3008,01-24-2019 20,34.247.132.118,4,0,0
3009,01-24-2019 20,89.199.193.316,0,0,2
3010,01-24-2019 20,54.36.149.135,0,0,14
3011,01-24-2019 20,91.99.72.80,115,17,49
3012,01-24-2019 20,5.78.180.140,0,37,0
3013,01-24-2019 20,66.249.64.131,5,0,0
3014,01-24-2019 20,54.36.149.123,0,11,0
3015,01-24-2019 20,54.36.148.182,0,36,0
3016,01-24-2019 20,66.249.66.156,66,46,148
3017,01-24-2019 20,66.111.54.314,68,148,84
3018,01-24-2019 20,178.253.33.116,8,0,25
3019,01-24-2019 20,54.36.149.106,0,0,9
3020,01-24-2019 20,204.18.198.313,29,47,37
3021,01-24-2019 20,5.78.198.117,38,70,77
3022,01-24-2019 20,54.36.148.152,10,0,0
3023,01-24-2019 20,54.36.149.128,0,0,19
3024,01-24-2019 20,5.160.157.85,0,40,0
3025,01-24-2019 20,46.224.77.97,7,7,6
3026,01-24-2019 20,157.55.39.310,65,4,0
3027,01-24-2019 20,54.36.148.226,14,0,0
3028,01-24-2019 20,5.209.200.283,30,168,36
3029,01-24-2019 20,173.249.54.132,9,9,30
3030,01-24-2019 20,172.20.2.239,0,28,0
3031,01-24-2019 20,54.36.148.297,0,1,0
3032,01-24-2019 20,104.194.24.98,0,18,0
3033,01-24-2019 20,207.46.13.201,12,125,42
3034,01-24-2019 20,31.56.96.116,81,61,52
3035,01-24-2019 20,51.15.15.119,4,5,0
3036,01-24-2019 21,5.211.97.105,84,105,123
3037,01-24-2019 21,157.55.39.311,10,3,0
3038,01-24-2019 21,54.36.148.298,0,24,0
3039,01-24-2019 21,66.249.66.157,75,47,19
3040,01-24-2019 21,173.249.54.133,39,25,12
3041,01-24-2019 21,2.179.141.164,2,34,9
3042,01-24-2019 21,51.15.15.120,0,2,0
3043,01-24-2019 21,17.58.102.109,12,6,12
3044,01-24-2019 21,178.253.33.117,0,32,19
3045,01-24-2019 21,46.224.77.98,18,0,28
3046,01-24-2019 21,66.249.64.132,0,8,0
3047,01-24-2019 21,54.36.148.153,0,0,32
3048,01-24-2019 21,54.36.149.129,0,10,0
3049,01-24-2019 21,54.36.148.183,0,0,6
3050,01-24-2019 21,207.46.13.202,18,24,54
3051,01-24-2019 21,104.194.24.99,1,0,0
3052,01-24-2019 21,204.18.198.314,5,57,43
3053,01-24-2019 21,207.46.13.181,17,23,88
3054,01-24-2019 21,54.36.148.76,0,4,0
3055,01-24-2019 21,2.177.12.206,63,41,49
3056,01-24-2019 21,54.36.149.124,68,0,0
3057,01-24-2019 21,5.78.198.118,45,67,28
3058,01-24-2019 21,5.112.52.320,0,27,0
3059,01-24-2019 21,66.249.66.260,84,123,110
3060,01-24-2019 21,54.36.149.107,0,3,0
3061,01-24-2019 21,54.36.148.84,0,0,10
3062,01-24-2019 21,54.36.149.158,0,0,14
3063,01-24-2019 21,54.36.149.101,13,0,0
3064,01-24-2019 21,5.160.157.86,0,10,0
3065,01-24-2019 21,54.36.148.83,8,0,0
3066,01-24-2019 21,54.36.148.98,0,1,0
3067,01-24-2019 21,91.99.72.81,45,16,41
3068,01-24-2019 21,34.247.132.119,4,0,0
3069,01-24-2019 21,54.36.149.83,0,15,0
3070,01-24-2019 21,54.36.148.227,17,0,0
3071,01-24-2019 21,172.20.2.240,0,0,3
3072,01-24-2019 21,31.56.96.117,88,59,66
3073,01-24-2019 21,5.62.206.315,0,2,0
3074,01-24-2019 21,5.78.180.141,0,16,0
3075,01-24-2019 21,54.36.149.136,2,0,0
3076,01-24-2019 21,5.209.200.284,50,91,133
3077,01-24-2019 21,40.77.167.195,31,4,54
3078,01-24-2019 21,2.185.221.145,0,0,7
3079,01-24-2019 21,66.111.54.315,90,127,172
3080,01-24-2019 21,89.199.193.317,0,0,9
3081,01-24-2019 21,207.46.13.170,10,28,15
3082,01-24-2019 22,54.36.149.84,0,8,0
3083,01-24-2019 22,89.199.193.318,5,0,0
3084,01-24-2019 22,46.224.77.99,3,12,23
3085,01-24-2019 22,178.253.33.118,15,19,0
3086,01-24-2019 22,54.36.148.99,0,8,0
3087,01-24-2019 22,2.177.12.207,54,92,53
3088,01-24-2019 22,34.247.132.120,0,0,2
3089,01-24-2019 22,5.62.206.316,0,7,0
3090,01-24-2019 22,54.36.149.108,0,9,0
3091,01-24-2019 22,157.55.39.312,22,3,0
3092,01-24-2019 22,207.46.13.182,42,0,30
3093,01-24-2019 22,31.56.96.118,48,44,45
3094,01-24-2019 22,54.36.148.77,7,0,0
3095,01-24-2019 22,17.58.102.110,5,0,9
3096,01-24-2019 22,54.36.149.130,0,25,0
3097,01-24-2019 22,54.36.148.154,0,0,36
3098,01-24-2019 22,54.36.148.85,0,0,18
3099,01-24-2019 22,5.78.198.119,75,62,65
3100,01-24-2019 22,173.249.54.134,18,45,0
3101,01-24-2019 22,51.15.15.121,5,0,1
3102,01-24-2019 22,207.46.13.171,17,2,38
3103,01-24-2019 22,54.36.148.184,5,0,0
3104,01-24-2019 22,54.36.148.299,0,7,0
3105,01-24-2019 22,66.111.54.316,161,68,186
3106,01-24-2019 22,5.160.157.87,25,0,6
3107,01-24-2019 22,91.99.72.82,89,45,29
3108,01-24-2019 22,2.179.141.165,5,16,61
3109,01-24-2019 22,204.18.198.315,63,12,12
3110,01-24-2019 22,40.77.167.196,30,77,20
3111,01-24-2019 22,5.112.52.321,0,9,5
3112,01-24-2019 22,207.46.13.203,20,23,138
3113,01-24-2019 22,54.36.149.102,11,0,0
3114,01-24-2019 22,54.36.149.125,0,0,1
3115,01-24-2019 22,66.249.64.133,0,6,0
3116,01-24-2019 22,54.36.148.84,26,0,0
3117,01-24-2019 22,66.249.66.261,88,102,125
3118,01-24-2019 22,54.36.149.137,6,0,0
3119,01-24-2019 22,5.209.200.285,140,46,27
3120,01-24-2019 22,172.20.2.241,0,23,0
3121,01-24-2019 22,5.78.180.142,0,5,0
3122,01-24-2019 22,66.249.66.158,79,44,46
3123,01-24-2019 22,104.194.24.100,0,11,0
3124,01-24-2019 22,2.185.221.146,0,12,0
3125,01-24-2019 22,54.36.149.159,0,6,0
3126,01-24-2019 22,5.211.97.106,233,84,72
3127,01-24-2019 22,54.36.148.228,0,10,0
3128,01-24-2019 23,66.249.66.262,207,42,89
3129,01-24-2019 23,5.78.180.143,0,6,0
3130,01-24-2019 23,173.249.54.135,37,2,23
3131,01-24-2019 23,34.247.132.121,0,0,2
3132,01-24-2019 23,157.55.39.313,12,0,12
3133,01-24-2019 23,54.36.148.85,0,10,0
3134,01-24-2019 23,2.177.12.208,71,28,79
3135,01-24-2019 23,207.46.13.183,19,3,22
3136,01-24-2019 23,54.36.149.160,0,8,0
3137,01-24-2019 23,54.36.148.229,3,0,0
3138,01-24-2019 23,5.160.157.88,0,12,4
3139,01-24-2019 23,54.36.149.131,0,0,25
3140,01-24-2019 23,54.36.148.300,0,0,1
3141,01-24-2019 23,5.209.200.286,83,90,67
3142,01-24-2019 23,54.36.149.138,1,0,0
3143,01-24-2019 23,54.36.149.103,13,0,0
3144,01-24-2019 23,54.36.148.78,0,0,1
3145,01-24-2019 23,46.224.77.100,8,19,10
3146,01-24-2019 23,54.36.148.100,0,0,9
3147,01-24-2019 23,2.185.221.147,22,0,0
3148,01-24-2019 23,54.36.149.126,0,4,0
3149,01-24-2019 23,207.46.13.172,10,13,64
3150,01-24-2019 23,5.112.52.322,10,0,0
3151,01-24-2019 23,89.199.193.319,1,0,0
3152,01-24-2019 23,51.15.15.122,24,0,25
3153,01-24-2019 23,204.18.198.316,39,8,90
3154,01-24-2019 23,66.249.64.134,0,0,4
3155,01-24-2019 23,5.62.206.317,6,0,0
3156,01-24-2019 23,54.36.148.155,0,6,0
3157,01-24-2019 23,5.78.198.120,87,29,43
3158,01-24-2019 23,178.253.33.119,3,22,10
3159,01-24-2019 23,54.36.148.185,7,0,0
3160,01-24-2019 23,66.111.54.317,102,105,98
3161,01-24-2019 23,17.58.102.111,6,1,0
3162,01-24-2019 23,172.20.2.242,0,0,16
3163,01-24-2019 23,31.56.96.119,133,72,33
3164,01-24-2019 23,104.194.24.101,7,0,0
3165,01-24-2019 23,5.211.97.107,78,131,194
3166,01-24-2019 23,66.249.66.159,78,138,30
3167,01-24-2019 23,54.36.149.109,0,0,15
3168,01-24-2019 23,2.179.141.166,16,0,111
3169,01-24-2019 23,207.46.13.204,28,33,9
3170,01-24-2019 23,54.36.149.85,0,32,0
3171,01-24-2019 23,40.77.167.197,16,6,20
3172,01-24-2019 23,91.99.72.83,44,38,48
3173,01-24-2019 23,54.36.148.86,0,0,16
3174,01-25-2019 00,5.78.198.121,58,63,47
3175,01-25-2019 00,17.58.102.112,11,2,0
3176,01-25-2019 00,34.247.132.122,0,4,0
3177,01-25-2019 00,66.111.54.318,66,142,107
3178,01-25-2019 00,207.46.13.173,0,12,44
3179,01-25-2019 00,207.46.13.205,60,18,18
3180,01-25-2019 00,5.209.200.287,58,83,41
3181,01-25-2019 00,31.56.96.120,94,105,52
3182,01-25-2019 00,40.77.167.198,76,3,3
3183,01-25-2019 00,54.36.148.86,0,0,1
3184,01-25-2019 00,66.249.66.160,11,92,70
3185,01-25-2019 00,54.36.148.101,1,0,0
3186,01-25-2019 00,66.249.66.263,83,45,219
3187,01-25-2019 00,46.224.77.101,0,4,7
3188,01-25-2019 00,54.36.149.161,71,0,0
3189,01-25-2019 00,157.55.39.314,12,0,1
3190,01-25-2019 00,104.194.24.102,0,1,0
3191,01-25-2019 00,54.36.148.186,0,5,0
3192,01-25-2019 00,178.253.33.120,0,22,64
3193,01-25-2019 00,54.36.148.301,17,0,0
3194,01-25-2019 00,54.36.149.139,0,9,0
3195,01-25-2019 00,54.36.148.156,2,0,0
3196,01-25-2019 00,54.36.148.79,0,0,21
3197,01-25-2019 00,54.36.148.230,6,0,0
3198,01-25-2019 00,173.249.54.136,16,4,5
3199,01-25-2019 00,89.199.193.320,0,0,5
3200,01-25-2019 00,54.36.149.127,0,35,0
3201,01-25-2019 00,91.99.72.84,28,97,15
3202,01-25-2019 00,172.20.2.243,0,0,16
3203,01-25-2019 00,2.179.141.167,15,16,34
3204,01-25-2019 00,204.18.198.317,73,35,31
3205,01-25-2019 00,5.62.206.318,13,0,0
3206,01-25-2019 00,54.36.149.110,0,9,0
3207,01-25-2019 00,5.160.157.89,24,0,0
3208,01-25-2019 00,5.112.52.323,0,11,6
3209,01-25-2019 00,54.36.149.132,7,0,0
3210,01-25-2019 00,51.15.15.123,9,8,0
3211,01-25-2019 00,66.249.64.135,0,7,0
3212,01-25-2019 00,207.46.13.184,27,41,29
3213,01-25-2019 00,54.36.148.87,13,0,0
3214,01-25-2019 00,54.36.149.86,0,5,0
3215,01-25-2019 00,5.78.180.144,0,1,0
3216,01-25-2019 00,5.211.97.108,197,49,146
3217,01-25-2019 00,2.177.12.209,40,53,118
3218,01-25-2019 00,54.36.149.104,0,0,9
3219,01-25-2019 01,89.199.193.321,13,0,0
3220,01-25-2019 01,51.15.15.124,1,16,0
3221,01-25-2019 01,207.46.13.174,23,14,11
3222,01-25-2019 01,17.58.102.113,0,12,26
3223,01-25-2019 01,54.36.149.111,0,0,4
3224,01-25-2019 01,5.62.206.319,20,0,0
3225,01-25-2019 01,31.56.96.121,88,46,48
3226,01-25-2019 01,54.36.149.140,0,6,0
3227,01-25-2019 01,54.36.148.102,9,0,0
3228,01-25-2019 01,207.46.13.206,20,35,39
3229,01-25-2019 01,5.112.52.324,0,7,18
3230,01-25-2019 01,5.211.97.109,161,158,93
3231,01-25-2019 01,46.224.77.102,29,0,0
3232,01-25-2019 01,5.78.180.145,0,2,0
3233,01-25-2019 01,5.78.198.122,33,51,13
3234,01-25-2019 01,54.36.148.88,9,0,0
3235,01-25-2019 01,54.36.149.87,0,18,0
3236,01-25-2019 01,54.36.148.87,12,0,0
3237,01-25-2019 01,2.179.141.168,24,8,26
3238,01-25-2019 01,66.111.54.319,100,173,89
3239,01-25-2019 01,54.36.148.157,0,2,0
3240,01-25-2019 01,54.36.148.231,0,0,31
3241,01-25-2019 01,2.177.12.210,47,70,60
3242,01-25-2019 01,204.18.198.318,28,42,30
3243,01-25-2019 01,54.36.148.80,0,0,34
3244,01-25-2019 01,54.36.149.162,0,0,2
3245,01-25-2019 01,34.247.132.123,0,0,1
3246,01-25-2019 01,157.55.39.315,27,10,36
3247,01-25-2019 01,104.194.24.103,10,0,0
3248,01-25-2019 01,66.249.66.264,44,114,61
3249,01-25-2019 01,54.36.149.105,0,0,22
3250,01-25-2019 01,54.36.149.133,0,0,3
3251,01-25-2019 01,178.253.33.121,6,1,21
3252,01-25-2019 01,173.249.54.137,2,24,36
3253,01-25-2019 01,54.36.149.128,0,0,8
3254,01-25-2019 01,172.20.2.244,1,0,0
3255,01-25-2019 01,54.36.148.187,1,0,0
3256,01-25-2019 01,40.77.167.199,42,34,5
3257,01-25-2019 01,66.249.64.136,0,7,0
3258,01-25-2019 01,66.249.66.161,123,79,11
3259,01-25-2019 01,207.46.13.185,13,32,6
